train_loss,train_acc,test_loss,test_acc,lr
0.9928146762084961,77.63,1.0192397903442383,77.12,0.0009438666566546341
0.9919341529464721,77.702,1.007164919281006,77.67,0.0009423897121508233
0.9842032991600037,78.162,1.027534213447571,76.99,0.0009408947882690843
0.9834653611564637,78.286,0.990846028137207,78.64,0.0009393819464598828
0.9808037418556214,78.236,1.0157205408096313,77.41,0.0009378512489102199
0.9733744932174683,78.756,0.9927313863754272,78.2,0.0009363027585410768
0.974957438735962,78.642,0.9965224180221558,77.82,0.0009347365390048275
0.9699767211532593,78.798,1.001871436405182,78.0,0.0009331526546826224
0.9670995850944519,79.0,1.000592749977112,77.35,0.0009315511706817427
0.965596090221405,78.952,0.9939861375808716,78.18,0.0009299321528329229
0.9597384105682373,79.446,1.002030989074707,77.74,0.0009282956676876457
0.9643113901901245,79.262,0.9855207605361939,78.25,0.0009266417825154054
0.955754226512909,79.348,0.9739998943328857,78.99,0.0009249705653009438
0.9522098606872559,79.66,0.9807897235870361,78.81,0.0009232820847414548
0.951246802520752,79.79,0.9920335872650147,78.55,0.000921576410243761
0.9482473925018311,79.936,0.975431492614746,79.42,0.0009198536119214602
0.9465744755172729,79.788,0.9993066162109375,78.33,0.0009181137605920439
0.9404344516754151,80.208,0.9961825262069702,78.26,0.0009163569277739856
0.9399658065414429,80.292,0.9739417643547058,78.96,0.0009145831856838014
0.9382346853256226,80.346,0.9798393560409546,78.7,0.0009127926072330813
0.9357789211654663,80.346,0.9924393102645874,78.28,0.0009109852660254922
0.9320822820281982,80.612,0.9800914278030396,78.64,0.0009091612363537523
0.930335238609314,80.656,0.9601538944244384,79.42,0.0009073205931965775
0.9260042412567139,80.818,0.9745229257583619,79.19,0.000905463412215598
0.9233095244979859,80.888,0.9872502479553222,78.81,0.0009035897697522503
0.9235953451919555,81.138,0.9713315578460693,79.25,0.0009016997428246376
0.917976257801056,81.038,0.9712018306732177,79.47,0.0008997934091243639
0.915652480545044,81.316,0.9678055494308472,79.41,0.0008978708470133411
0.9152717165374756,81.236,0.9670050411224366,79.31,0.0008959321355205674
0.9079149374961853,81.744,0.9745539665222168,79.18,0.0008939773543388789
0.905921760597229,81.948,0.9821207537651062,78.75,0.0008920065838216737
0.9078420846176147,81.726,0.9671639450073242,79.25,0.0008900199049796085
0.9020474435806275,81.956,0.9835308507919311,78.95,0.0008880173994772698
0.9004947537612915,82.11,0.9707785941123962,79.04,0.0008859991496298149
0.9018089039993286,82.094,0.9743369672775268,79.07,0.0008839652383995902
0.9018876233291626,81.83,0.9675234168052673,79.32,0.0008819157493927204
0.8946274487304687,82.27,0.9660825000762939,79.44,0.000879850766855671
0.8934080265426636,82.222,0.9573131534576416,79.4,0.0008777703756717864
0.8894547970581055,82.724,0.9691766563415527,79.51,0.0008756746613577994
0.8920030396652222,82.394,0.9590655323028564,79.91,0.0008735637100603175
0.8847448928451538,82.846,0.9640916765213012,79.88,0.00087143760855228
0.8809017777633666,82.962,0.9692683023452758,79.36,0.0008692964442293933
0.8800143771362304,82.88,0.970169801902771,79.48,0.0008671403051065356
0.8823330865478516,82.862,0.9584607756614685,80.31,0.0008649692798141416
0.8798060483551026,82.87,0.9597083789825439,79.59,0.0008627834575945577
0.8731966861343384,83.236,0.9657551519393921,79.78,0.0008605829282983741
0.8716358728408814,83.336,0.9553726047515869,79.88,0.0008583677823807311
0.8657386186981201,83.752,0.9519587487220764,80.6,0.0008561381108976015
0.8668798194122315,83.538,0.962612349319458,79.86,0.0008538940055020469
0.8645703667449951,83.668,0.9574449876785278,80.42,0.0008516355584404502
0.8624924554824829,83.728,0.9469237502098083,80.1,0.0008493628625487248
0.8619797713088989,83.994,0.9597852085113525,79.79,0.000847076011248497
0.8621422889328003,83.778,0.96406159324646,79.68,0.0008447750985432668
0.8583399133682251,83.896,0.9468172870635986,80.48,0.0008424602190145439
0.8586417830657959,83.914,0.961040223789215,80.21,0.0008401314678179582
0.8575771370124817,84.036,0.9552197461128235,80.43,0.0008377889406793509
0.8517887828063965,84.33,0.9461658818244935,80.42,0.0008354327338908373
0.8501673185348511,84.356,0.9345736180305481,81.57,0.00083306294430685
0.8519901183319092,84.204,0.9579116853713989,80.11,0.0008306796693401567
0.844664026184082,84.568,0.9562109491348266,80.4,0.0008282830069578572
0.8453954294776916,84.622,0.961470881652832,79.85,0.0008258730556773543
0.8416934699630737,84.704,0.9631041305541992,80.18,0.0008234499145623065
0.8424078105735778,84.634,0.9452546730041503,80.5,0.0008210136832185539
0.8365296281051636,85.034,0.9465989156723023,80.86,0.0008185644617900253
