train_loss,train_acc,test_loss,test_acc,lr
0.8943405098342896,68.234,0.7292281112670899,74.02,0.0001242106349580884
0.8854144192123413,68.742,0.7110442413330078,74.87,0.00012189280281214115
0.884270191822052,68.76,0.7244482772827149,74.3,0.00011958190569652298
0.8834974295806884,68.798,0.7286594009399414,74.22,0.0001172785137905185
0.8784262535476685,68.746,0.7125130081176758,74.76,0.00011498319542161401
0.8793935390853882,69.034,0.7213652755737304,74.72,0.00011269651692527161
0.8758496241950989,69.254,0.7096736305236816,74.88,0.0001104190425051939
0.8725420943832397,69.078,0.7107132904052734,74.86,0.00010815133409411547
0.8716096943664551,68.936,0.707323503112793,75.03,0.00010589395121515428
0.8667452737998962,69.334,0.7098524021148682,74.85,0.00010364745084375779
0.8654315879440307,69.368,0.7010112739562988,75.15,0.00010141238727027744
0.8643479203605652,69.352,0.6969112701416016,75.57,9.918931196320615e-05
0.8596027699661255,69.78,0.709236540222168,75.11,9.69787734331113e-05
0.8578285071182251,69.632,0.6988976119995117,75.39,9.47813170972982e-05
0.8593114231109619,69.466,0.6934283294677734,75.08,9.259748514523642e-05
0.8563336728286743,69.734,0.6910531883239746,75.63,9.042781640478275e-05
0.8580440702819824,69.66,0.6934080314636231,75.54,8.827284620923354e-05
0.855730213394165,69.678,0.6922286933898926,75.39,8.613310626523897e-05
0.8522576836585999,69.804,0.6873077072143555,75.91,8.400912452161259e-05
0.845156334476471,70.198,0.6894557331085205,75.82,8.190142503906785e-05
0.8477565261077881,70.158,0.6898886901855469,75.59,7.981052786091388e-05
0.8418857316207886,70.16,0.6952790016174316,75.28,7.773694888474255e-05
0.8461332606506348,69.98,0.6783089149475098,76.21,7.568119973513873e-05
0.8381618645095825,70.234,0.6857337936401368,75.75,7.364378763744417e-05
0.8338755487060547,70.648,0.6756733520507813,75.92,7.162521529260755e-05
0.8355862105178833,70.274,0.6767343181610107,76.29,6.962598075315034e-05
0.8325617477035523,70.55,0.6795979183197022,76.04,6.764657730028009e-05
0.8327220548629761,70.516,0.6942481754302978,75.47,6.568749332218026e-05
0.8273305885505676,70.538,0.6771675113677978,76.17,6.374921219350809e-05
0.8258194163894653,70.718,0.6771997909545898,76.42,6.183221215612893e-05
0.8202006585502625,70.96,0.6687823719024658,76.49,5.99369662011173e-05
0.8239994905471801,70.854,0.6731766929626465,76.46,5.80639419520534e-05
0.8261144161987305,70.748,0.6779046875,76.22,5.6213601549644114e-05
0.8140758040618896,71.244,0.6660115104675293,76.55,5.4386401537696435e-05
0.818552948513031,70.968,0.6754077453613281,76.23,5.258279275047237e-05
0.8176437164115906,71.136,0.6605203563690185,76.83,5.0803220201452146e-05
0.8065321574401856,71.572,0.6673221923828125,76.3,4.904812297353389e-05
0.8122077105903626,71.386,0.6689054462432862,76.41,4.7317934110696604e-05
0.806072872581482,71.47,0.6599585460662842,76.9,4.561308051115277e-05
0.8074117862510681,71.504,0.6642041278839111,76.64,4.39339828220178e-05
0.8060633925247193,71.576,0.6571585739135742,77.06,4.228105533552162e-05
0.8025348428726197,71.442,0.6588536979675294,76.8,4.0654705886788224e-05
0.8039346994400024,71.49,0.6526751022338867,76.94,3.905533575320846e-05
0.7995299811172485,71.592,0.6679936012268066,76.46,3.748333955543099e-05
0.7982518938064576,71.704,0.6546285976409912,76.9,3.593910515999529e-05
0.7910376041793823,72.35,0.6524953815460205,77.05,3.442301358363156e-05
0.7969316311836243,71.892,0.6500852397918702,77.05,3.2935438899250496e-05
0.7973238069915771,71.814,0.6649109321594239,76.66,3.1476748143646374e-05
0.7852919903945923,72.27,0.6437947639465332,77.56,3.004730122693635e-05
0.7853653637313843,72.334,0.6504407649993896,77.17,2.864745084375784e-05
0.7904622029685974,72.042,0.6522792503356933,77.18,2.727754238624645e-05
0.7896751387214661,72.11,0.6504373741149903,76.89,2.593791385881569e-05
0.78490631275177,72.354,0.6439765937805175,77.38,2.4628895794759444e-05
0.7866178127670288,72.126,0.6423519477844238,77.4,2.3350811174697727e-05
0.7856327391433716,72.234,0.6495011604309082,77.43,2.2103975346886164e-05
0.7809064636993408,72.348,0.6495758213043213,77.06,2.0888695949408397e-05
0.774222699394226,72.896,0.643751150894165,77.15,1.9705272834271267e-05
0.7800627447509766,72.562,0.6457943500518799,77.23,1.8553997993420428e-05
0.7757219511985779,72.62,0.6461009963989258,77.54,1.743515548669595e-05
0.7792223662948609,72.468,0.6381181957244874,77.58,1.6349021371744803e-05
0.7770348112869263,72.432,0.6379034713745118,77.56,1.5295863635907643e-05
0.7707839387893677,72.52,0.6340958751678467,77.89,1.4275942130097071e-05
0.7672210088729858,72.922,0.6394658416748047,77.57,1.3289508504683217e-05
0.7732770687866211,72.642,0.6409798980712891,77.46,1.233680614740284e-05
0.7732451267814636,72.816,0.6369114242553711,77.5,1.1418070123307002e-05
0.7723366487884521,72.826,0.635831004333496,77.43,1.053352711676228e-05
0.767858576221466,72.916,0.6369442337036133,77.65,9.683395375519876e-06
0.7687416192054749,72.858,0.6324247688293457,77.99,8.867884656866166e-06
0.7606266281700135,73.078,0.6325838668823243,77.77,8.08719617586819e-06
0.7694640855789184,72.686,0.6338823917388916,77.83,7.341522555726957e-06
0.7638058215713501,72.988,0.6354856288909912,77.83,6.63104778025047e-06
0.7711741502761841,72.866,0.6322472930908203,77.83,5.955947148458546e-06
0.7603683790969848,73.252,0.6335916568756104,77.82,5.316387231330296e-06
0.7655929150772095,72.832,0.6339048080444336,77.74,4.712525830705347e-06
0.7648958990097046,73.07,0.632940990447998,77.86,4.14451194034851e-06
0.7638641404342651,73.108,0.6315437278747559,77.91,3.6124857091878955e-06
0.7669664963912964,73.042,0.6338754589080811,77.76,3.116578406735116e-06
0.7585352923583984,73.268,0.6327330677032471,77.71,2.6569123906966873e-06
0.7593047128105164,73.24,0.6327772022247314,77.78,2.233601076783916e-06
0.758915489654541,73.212,0.6314139450073242,77.84,1.846748910729348e-06
0.7525796656990051,73.648,0.6312520099639892,77.98,1.496451342516367e-06
0.7595478832626342,73.148,0.6327936763763428,77.82,1.1827948028283333e-06
0.7580946510505676,73.29,0.6317020084381103,77.76,9.058566817230592e-07
0.7616092231750489,73.074,0.6311605014801025,77.87,6.657053095379995e-07
0.7616616684150695,73.184,0.6300850498199463,77.96,4.623999400308047e-07
0.7655287682723999,72.934,0.6305176967620849,77.91,2.959907357592657e-07
0.754077674369812,73.17,0.6305800506591797,77.91,1.665187557045142e-07
0.7567277179336548,73.254,0.6305299381256103,77.88,7.401594514025987e-08
0.7569099036979675,73.394,0.6305061725616455,77.86,1.8505127750911814e-08
0.7589735420417786,73.592,0.630511406326294,77.88,0.0
